x,y,Logistic
83.76251376,27.67917124,0.363095342
83.76251376,27.80417125,0.026066128
83.76251376,28.2625046,0.049386645
83.76251376,27.68750457,0.316484925
83.76251376,27.92917125,0.202603809
83.76251376,27.95417125,0.08684635
83.76251376,29.05417131,0.000063872
83.76251376,29.02083798,0.000526182
83.76251376,28.98750464,0.000205458
83.76251376,28.41250461,0.004869726
83.76251376,28.97083797,0.000090971
83.76251376,28.96250464,0.000064292
83.76251376,27.76250458,0.156174875
83.76251376,28.12917126,0.008456001
83.76251376,28.1375046,0.014868316
83.76251376,28.91250464,0.000015303
83.76251376,28.9041713,0.000032014
83.76251376,28.46250461,0.000030682
83.76251376,28.87083797,0.000034274
83.76251376,28.50417128,0.000014028
83.76251376,28.83750463,0.000022517
83.76251376,28.8291713,0.000016794
83.76251376,27.89583792,0.147491596
83.76251376,28.1875046,0.037475609
83.76251376,28.8041713,0.000054119
83.76251376,27.82917125,0.047676592
83.76251376,28.79583796,0.000013259
83.76251376,28.7541713,0.000045234
83.76251376,28.72917129,0.000026603
83.76251376,28.25417127,0.049522514
83.76251376,28.22917127,0.019686493
83.76251376,28.72083796,0.000018101
83.76251376,28.71250463,0.000008088
83.76251376,28.67083796,0.000152168
83.76251376,27.97083792,0.163520007
83.76251376,27.71250457,0.067586495
83.76251376,28.35417127,0.009771694
83.76251376,28.07917126,0.049648534
83.76251376,28.33750461,0.014216464
83.76251376,28.62917129,0.000036381
83.76251376,28.61250462,0.000031432
83.76251376,28.43750461,0.000018094
83.76251376,27.91250458,0.182422195
83.76251376,27.92083792,0.336567077
83.76251376,28.31250461,0.032141335
83.77084709,27.83750458,0.089950392
83.77084709,29.22083799,0.000316766
83.77084709,29.21250465,0.000184841
83.77084709,29.19583799,0.000322601
83.77084709,29.18750465,0.000177945
83.77084709,29.17083798,0.000077458
83.77084709,27.67917124,0.477451198
83.77084709,29.15417132,0.00034935
83.77084709,29.14583798,0.000102292
83.77084709,29.12917132,0.000274743
83.77084709,28.40417128,0.005782633
83.77084709,29.08750465,0.00021176
83.77084709,27.87083792,0.023605679
83.77084709,29.06250464,0.000065417
83.77084709,27.89583792,0.248624018
83.77084709,29.01250464,0.000170174
83.77084709,28.02917126,0.295403961
83.77084709,28.99583797,0.000149523
83.77084709,28.98750464,0.000129189
83.77084709,27.88750458,0.041404737
83.77084709,27.70417124,0.15445214
83.77084709,28.93750464,0.000014521
83.77084709,28.9291713,0.000014374
83.77084709,28.52083795,0.00001292
83.77084709,28.88750464,0.000036624
83.77084709,28.19583793,0.064987775
83.77084709,28.8541713,0.000025858
83.77084709,27.95417125,0.109806475
83.77084709,28.82083797,0.000034926
83.77084709,28.81250463,0.000016344
83.77084709,28.8041713,0.000013527
83.77084709,28.79583796,0.000011745
83.77084709,27.65417124,0.063152463
83.77084709,28.78750463,0.000017073
83.77084709,28.77083796,0.000013106
83.77084709,27.96250459,0.011407089
83.77084709,27.71250457,0.062666073
83.77084709,28.38750461,0.000475414
83.77084709,27.90417125,0.241765648
83.77084709,28.15417126,0.000823814
83.77084709,28.65417129,0.00012901
83.77084709,27.73750458,0.181504261
83.77084709,28.64583796,0.000089591
83.77084709,28.48750461,0.000051776
83.77084709,28.62083796,0.00003997
83.77084709,28.09583793,0.242178695
83.77084709,27.67083791,0.239485607
83.77084709,28.60417129,0.000031988
83.77084709,27.78750458,0.04238797
83.77084709,28.59583795,0.000025077
83.77084709,28.37083794,0.000235379
83.77084709,28.07083793,0.034341958
83.77084709,28.56250462,0.000024084
83.77084709,28.54583795,0.000019638
83.77918042,28.34583794,0.010129414
83.77918042,27.80417125,0.06689383
83.77918042,28.40417128,0.028918403
83.77918042,29.17917132,0.000063172
83.77918042,28.32083794,0.016246134
83.77918042,27.83750458,0.043341334
83.77918042,29.15417132,0.00023349
83.77918042,29.12083798,0.000287476
83.77918042,29.06250464,0.000029665
83.77918042,29.05417131,0.000071137
83.77918042,28.94583797,0.000020969
83.77918042,28.22917127,0.010496531
83.77918042,28.9291713,0.000022997
83.77918042,28.92083797,0.000034388
83.77918042,28.32917127,0.008813319
83.77918042,28.25417127,0.109075479
83.77918042,28.38750461,0.005478081
83.77918042,27.74583791,0.018031331
83.77918042,28.82083797,0.000014984
83.77918042,28.2875046,0.122999603
83.77918042,27.70417124,0.141677633
83.77918042,28.7791713,0.000017427
83.77918042,27.99583792,0.474059064
83.77918042,27.76250458,0.039658892
83.77918042,28.24583794,0.037670687
83.77918042,28.50417128,0.000021426
83.77918042,28.65417129,0.000089111
83.77918042,28.39583794,0.005347597
83.77918042,28.15417126,0.000640158
83.77918042,27.66250457,0.238010719
83.77918042,27.85417125,0.012445821
83.77918042,27.81250458,0.213150673
83.77918042,28.42917128,0.000036567
83.77918042,28.57917129,0.000031794
83.77918042,28.46250461,0.000013219
83.77918042,27.93750459,0.112096769
83.77918042,27.90417125,0.166194342
83.77918042,28.2125046,0.371411948
83.78751376,29.23750465,0.000276716
83.78751376,29.22917132,0.000227484
83.78751376,29.22083799,0.000135333
83.78751376,27.62917124,0.247795746
83.78751376,29.20417132,0.000307679
83.78751376,29.18750465,0.000268453
83.78751376,28.07083793,0.004848895
83.78751376,28.04583793,0.207797591
83.78751376,29.16250465,0.000102932
83.78751376,29.14583798,0.000444336
83.78751376,28.42917128,0.000036462
83.78751376,29.12917132,0.000330464
83.78751376,29.10417131,0.000286836
83.78751376,29.08750465,0.000239561
83.78751376,29.07083798,0.000126598
83.78751376,28.97083797,0.000011647
83.78751376,28.94583797,0.000022802
83.78751376,28.52083795,0.000024125
83.78751376,28.34583794,0.002500554
83.78751376,27.73750458,0.236585444
83.78751376,28.84583797,0.0000304
83.78751376,28.8291713,0.000014315
83.78751376,28.8041713,0.000011755
83.78751376,28.17917127,0.039748908
83.78751376,28.33750461,0.00060939
83.78751376,28.05417126,0.013535276
83.78751376,27.67917124,0.329449659
83.78751376,28.72917129,0.000017284
83.78751376,27.77083791,0.003445049
83.78751376,28.46250461,0.000025005
83.78751376,27.65417124,0.256944227
83.78751376,28.68750463,0.000112818
83.78751376,27.99583792,0.356898316
83.78751376,27.66250457,0.207384354
83.78751376,28.02917126,0.412914869
83.78751376,28.64583796,0.000088585
83.78751376,28.12083793,0.018660794
83.78751376,28.61250462,0.000041674
83.78751376,27.88750458,0.40454328
83.78751376,28.30417127,0.192674471
83.78751376,28.56250462,0.000023775
83.78751376,28.19583793,0.061770659
83.78751376,28.55417129,0.000021813
83.78751376,28.02083792,0.222086926
83.78751376,28.54583795,0.000017736
83.79584709,29.21250465,0.000138361
83.79584709,28.27917127,0.102761262
83.79584709,29.12917132,0.000273666
83.79584709,28.46250461,0.000050852
83.79584709,27.66250457,0.35458259
83.79584709,27.93750459,0.029474681
83.79584709,28.2625046,0.101202311
83.79584709,28.10417126,0.027204672
83.79584709,29.05417131,0.000051714
83.79584709,27.83750458,0.06165309
83.79584709,29.02083798,0.000101874
83.79584709,29.01250464,0.000080809
83.79584709,27.84583791,0.083437976
83.79584709,29.00417131,0.000044749
83.79584709,28.99583797,0.000028036
83.79584709,28.95417131,0.000040367
83.79584709,27.70417124,0.132544061
83.79584709,28.89583797,0.000026795
83.79584709,27.76250458,0.080604925
83.79584709,28.8791713,0.000044534
83.79584709,28.30417127,0.129041104
83.79584709,27.75417124,0.006546842
83.79584709,28.37917128,0.018529539
83.79584709,28.48750461,0.000017864
83.79584709,28.8291713,0.00001321
83.79584709,27.86250458,0.094600154
83.79584709,28.2375046,0.018645247
83.79584709,28.8041713,0.000018775
83.79584709,28.7791713,0.000015993
83.79584709,28.22083793,0.030414036
83.79584709,28.32917127,0.098854021
83.79584709,28.42917128,0.000043638
83.79584709,27.68750457,0.197598787
83.79584709,27.90417125,0.241223786
83.79584709,28.68750463,0.000100713
83.79584709,28.41250461,0.004500774
83.79584709,28.65417129,0.000086097
83.79584709,28.52083795,0.000056836
83.79584709,28.64583796,0.000089011
83.79584709,27.6208379,0.365570296
83.79584709,28.04583793,0.303782458
83.79584709,28.43750461,0.000027218
83.79584709,27.81250458,0.145138171
83.79584709,28.25417127,0.000567695
83.79584709,28.29583794,0.179754505
83.79584709,27.6458379,0.204929789
83.79584709,28.02917126,0.21578576
83.79584709,27.82083791,0.062921411
83.80418043,28.46250461,0.000025619
83.80418043,28.52083795,0.000058443
83.80418043,29.21250465,0.000231811
83.80418043,29.19583799,0.000133739
83.80418043,28.33750461,0.036650619
83.80418043,29.12083798,0.000257642
83.80418043,27.6208379,0.512782386
83.80418043,27.62917124,0.363465691
83.80418043,29.01250464,0.000056589
83.80418043,29.00417131,0.000030017
83.80418043,27.61250457,0.137087323
83.80418043,28.2375046,0.060651809
83.80418043,28.94583797,0.00005093
83.80418043,28.50417128,0.000037238
83.80418043,28.29583794,0.219408953
83.80418043,27.68750457,0.154982683
83.80418043,28.1125046,0.029749223
83.80418043,28.84583797,0.000018515
83.80418043,28.83750463,0.000021289
83.80418043,28.82083797,0.000018739
83.80418043,28.81250463,0.000031524
83.80418043,28.7791713,0.000011566
83.80418043,28.35417127,0.00643597
83.80418043,28.77083796,0.000031623
83.80418043,28.76250463,0.000033853
83.80418043,28.2875046,0.21976433
83.80418043,28.32083794,0.051271633
83.80418043,28.70417129,0.00003688
83.80418043,28.17917127,0.033982795
83.80418043,28.22083793,0.09580915
83.80418043,28.67083796,0.000073808
83.80418043,27.84583791,0.112867582
83.80418043,28.47917128,0.000027781
83.80418043,28.10417126,0.011862296
83.80418043,28.63750462,0.000118045
83.80418043,27.82083791,0.058986344
83.80418043,28.24583794,0.069373621
83.80418043,27.80417125,0.060751258
83.80418043,28.57917129,0.0000353
83.80418043,28.43750461,0.000078115
83.80418043,28.55417129,0.000033919
83.81251376,29.28750466,0.000735492
83.81251376,29.26250466,0.000451982
83.81251376,28.37917128,0.006897011
83.81251376,29.23750465,0.0003613
83.81251376,27.92917125,0.047188281
83.81251376,29.21250465,0.000282859
83.81251376,28.40417128,0.028179194
83.81251376,28.52917128,0.000074788
83.81251376,28.22917127,0.01830749
83.81251376,29.17083798,0.000284357
83.81251376,27.95417125,0.020804661
83.81251376,29.12083798,0.000242698
83.81251376,28.39583794,0.045985862
83.81251376,28.42917128,0.001640643
83.81251376,29.04583798,0.000070178
83.81251376,27.87917125,0.321032086
83.81251376,29.00417131,0.000031384
83.81251376,27.5958379,0.148651644
83.81251376,28.95417131,0.000051333
83.81251376,28.1875046,0.032516564
83.81251376,27.87083792,0.063236609
83.81251376,28.32083794,0.18219984
83.81251376,28.87083797,0.000010592
83.81251376,27.78750458,0.122241223
83.81251376,28.37083794,0.006318377
83.81251376,28.03750459,0.04782223
83.81251376,27.66250457,0.490550492
83.81251376,27.97917126,0.080347529
83.81251376,28.74583796,0.000029877
83.81251376,28.09583793,0.071358628
83.81251376,28.10417126,0.01635081
83.81251376,28.69583796,0.000021324
83.81251376,28.44583795,0.00007627
83.81251376,28.33750461,0.02164539
83.81251376,28.67917129,0.000095799
83.81251376,27.72917124,0.018445997
83.81251376,28.45417128,0.000016371
83.81251376,27.74583791,0.027709757
83.81251376,27.67917124,0.37382873
83.81251376,28.62083796,0.000112244
83.81251376,28.29583794,0.259563751
83.81251376,28.07917126,0.122496124
83.81251376,28.59583795,0.000076242
83.81251376,28.34583794,0.055792497
83.81251376,27.60417124,0.196946151
83.81251376,28.2625046,0.343356537
83.81251376,28.56250462,0.000045153
83.81251376,27.88750458,0.224287985
83.81251376,28.04583793,0.082097968
83.81251376,28.17917127,0.036487036
83.81251376,28.54583795,0.000058222
83.82084709,27.91250458,0.144509057
83.82084709,29.24583799,0.000307595
83.82084709,27.97917126,0.017752415
83.82084709,29.18750465,0.000252653
83.82084709,27.84583791,0.083903197
83.82084709,27.92083792,0.087455421
83.82084709,27.94583792,0.013705852
83.82084709,29.10417131,0.000160173
83.82084709,28.2125046,0.044136028
83.82084709,28.20417127,0.053218938
83.82084709,27.72083791,0.017636218
83.82084709,28.94583797,0.000036726
83.82084709,27.65417124,0.240538049
83.82084709,28.15417126,0.129010513
83.82084709,28.88750464,0.000030202
83.82084709,28.86250463,0.000013314
83.82084709,28.83750463,0.000021865
83.82084709,28.42083794,0.011526401
83.82084709,28.82083797,0.000018926
83.82084709,28.8041713,0.000031724
83.82084709,28.74583796,0.00004721
83.82084709,28.32917127,0.149810375
83.82084709,27.89583792,0.192325724
83.82084709,28.48750461,0.000025929
83.82084709,28.36250461,0.06371379
83.82084709,28.12917126,0.001375756
83.82084709,28.69583796,0.000023907
83.82084709,28.67917129,0.000048696
83.82084709,28.22083793,0.004618496
83.82084709,27.58750457,0.167532529
83.82084709,28.66250462,0.000117672
83.82084709,27.81250458,0.040932244
83.82084709,28.65417129,0.000121044
83.82084709,28.47083795,0.000022322
83.82084709,27.86250458,0.065364187
83.82084709,28.62917129,0.000149069
83.82084709,28.53750462,0.000078174
83.82084709,27.67917124,0.419018737
83.82084709,28.59583795,0.000073587
83.82084709,28.1625046,0.023098864
83.82084709,27.99583792,0.036115512
83.82084709,27.77083791,0.141976112
83.82084709,27.98750459,0.32224403
83.82084709,28.27083794,0.05136041
83.82084709,28.41250461,0.026992478
83.82918043,27.69583791,0.180402606
83.82918043,29.26250466,0.000464605
83.82918043,29.25417132,0.000298715
83.82918043,29.20417132,0.000472509
83.82918043,29.19583799,0.000373457
83.82918043,27.79583791,0.083155327
83.82918043,28.27917127,0.046593546
83.82918043,28.01250459,0.020854112
83.82918043,29.17083798,0.000114778
83.82918043,29.11250465,0.00015047
83.82918043,28.07917126,0.265632985
83.82918043,28.06250459,0.017411738
83.82918043,27.86250458,0.007540804
83.82918043,28.36250461,0.010735416
83.82918043,29.01250464,0.000035417
83.82918043,27.68750457,0.196539703
83.82918043,28.96250464,0.000052337
83.82918043,28.9291713,0.000024539
83.82918043,28.92083797,0.000022523
83.82918043,27.77917124,0.058177197
83.82918043,28.8791713,0.000019986
83.82918043,28.51250462,0.000034478
83.82918043,28.2125046,0.079802944
83.82918043,28.84583797,0.000024921
83.82918043,28.81250463,0.000027344
83.82918043,28.8041713,0.000021138
83.82918043,27.97083792,0.039215784
83.82918043,28.77083796,0.000019956
83.82918043,28.00417126,0.058500761
83.82918043,28.76250463,0.000117897
83.82918043,28.49583795,0.00003591
83.82918043,28.12917126,0.005374966
83.82918043,28.67917129,0.00001546
83.82918043,28.66250462,0.000111107
83.82918043,28.65417129,0.000186115
83.82918043,28.53750462,0.000058519
83.82918043,27.92083792,0.074730598
83.82918043,28.61250462,0.000126324
83.82918043,28.25417127,0.008715468
83.82918043,28.60417129,0.000116836
83.82918043,28.59583795,0.00010076
83.82918043,28.57917129,0.000078104
83.82918043,28.35417127,0.026798731
83.82918043,28.22083793,0.002504217
83.82918043,28.19583793,0.025876242
83.82918043,28.56250462,0.000064058
83.82918043,28.39583794,0.08981707
83.82918043,28.43750461,0.000358591
83.82918043,28.54583795,0.000049924
83.83751376,29.27083799,0.000470862
83.83751376,29.24583799,0.000354409
83.83751376,27.74583791,0.017171412
83.83751376,29.22917132,0.000253907
83.83751376,27.72917124,0.080324925
83.83751376,29.22083799,0.000333028
83.83751376,28.22917127,0.001526702
83.83751376,29.16250465,0.000110788
83.83751376,29.11250465,0.000083734
83.83751376,29.07083798,0.000045898
83.83751376,27.68750457,0.404804501
83.83751376,27.57917123,0.106791834
83.83751376,29.02083798,0.000045821
83.83751376,28.97917131,0.000044457
83.83751376,27.99583792,0.0466021
83.83751376,27.83750458,0.025708774
83.83751376,28.96250464,0.000016294
83.83751376,28.44583795,0.000062555
83.83751376,28.94583797,0.000033611
83.83751376,28.41250461,0.005538442
83.83751376,28.91250464,0.000023273
83.83751376,28.89583797,0.000019731
83.83751376,27.5708379,0.084940929
83.83751376,28.8791713,0.000016108
83.83751376,28.8291713,0.000038944
83.83751376,28.81250463,0.000031448
83.83751376,28.51250462,0.00003701
83.83751376,27.98750459,0.0827074
83.83751376,27.71250457,0.115223183
83.83751376,28.72917129,0.000065884
83.83751376,28.1375046,0.171706727
83.83751376,28.1125046,0.016030276
83.83751376,28.1875046,0.088402195
83.83751376,28.66250462,0.000153015
83.83751376,27.73750458,0.082243163
83.83751376,28.30417127,0.054459963
83.83751376,28.42083794,0.011625065
83.83751376,28.62083796,0.00018015
83.83751376,28.2375046,0.020804758
83.83751376,28.27917127,0.029495597
83.83751376,27.70417124,0.028835706
83.83751376,28.2875046,0.079661269
83.83751376,28.57917129,0.000071465
83.83751376,27.65417124,0.216284696
83.83751376,27.88750458,0.231228379
83.83751376,27.56250457,0.079465557
83.83751376,28.20417127,0.187333092
83.83751376,28.55417129,0.000044147
83.83751376,27.66250457,0.671949925
83.83751376,28.54583795,0.000044003
83.84584709,29.29583799,0.000403635
83.84584709,27.79583791,0.008167803
83.84584709,29.24583799,0.000269962
83.84584709,28.00417126,0.007509972
83.84584709,29.22917132,0.00024918
83.84584709,29.18750465,0.000229632
83.84584709,28.2125046,0.023688216
83.84584709,28.37083794,0.027390803
83.84584709,29.06250464,0.000037597
83.84584709,28.45417128,0.000048602
83.84584709,28.47917128,0.000065254
83.84584709,27.70417124,0.028938914
83.84584709,29.02917131,0.000047789
83.84584709,29.00417131,0.000044992
83.84584709,27.86250458,0.042564481
83.84584709,28.99583797,0.000048802
83.84584709,28.97083797,0.000063597
83.84584709,28.93750464,0.000025669
83.84584709,28.9291713,0.00003141
83.84584709,27.83750458,0.022741004
83.84584709,28.04583793,0.016501915
83.84584709,27.91250458,0.261587121
83.84584709,28.33750461,0.036100807
83.84584709,28.43750461,0.064786599
83.84584709,28.82083797,0.000029427
83.84584709,28.22917127,0.001433647
83.84584709,27.94583792,0.036882367
83.84584709,28.79583796,0.000022783
83.84584709,28.78750463,0.000032101
83.84584709,28.31250461,0.014485066
83.84584709,28.77083796,0.00001647
83.84584709,28.06250459,0.19506432
83.84584709,28.40417128,0.002288871
83.84584709,28.74583796,0.000025156
83.84584709,27.69583791,0.101254626
83.84584709,27.62917124,0.476462145
83.84584709,27.67917124,0.580551634
83.84584709,28.72083796,0.000135004
83.84584709,27.78750458,0.007093218
83.84584709,27.61250457,0.523228483
83.84584709,27.82917125,0.075171312
83.84584709,27.98750459,0.080472208
83.84584709,28.17083793,0.039728717
83.84584709,28.38750461,0.002655662
83.84584709,28.64583796,0.000194493
83.84584709,28.41250461,0.000083751
83.84584709,28.62917129,0.000191433
83.84584709,28.15417126,0.080556997
83.84584709,28.34583794,0.032547463
83.84584709,27.72917124,0.171458764
83.84584709,27.88750458,0.243469856
83.84584709,28.08750459,0.302190073
83.85418043,29.25417132,0.000153286
83.85418043,28.17917127,0.031564329
83.85418043,27.80417125,0.073713711
83.85418043,28.25417127,0.034735046
83.85418043,27.97917126,0.022796965
83.85418043,27.87917125,0.419354936
83.85418043,27.81250458,0.135477751
83.85418043,28.19583793,0.139119066
83.85418043,29.16250465,0.000253523
83.85418043,29.13750465,0.000142052
83.85418043,29.12083798,0.000076539
83.85418043,28.03750459,0.015652905
83.85418043,28.39583794,0.000486437
83.85418043,29.05417131,0.000047389
83.85418043,28.10417126,0.069140762
83.85418043,27.78750458,0.015364637
83.85418043,28.02083792,0.043038819
83.85418043,29.02917131,0.000050647
83.85418043,28.97917131,0.00003419
83.85418043,28.97083797,0.000056254
83.85418043,28.2625046,0.018722045
83.85418043,28.95417131,0.000058804
83.85418043,28.44583795,0.011649003
83.85418043,28.9291713,0.00004131
83.85418043,28.42083794,0.000024571
83.85418043,28.9041713,0.000022688
83.85418043,28.89583797,0.000020098
83.85418043,28.86250463,0.000016577
83.85418043,28.07083793,0.001529913
83.85418043,28.8041713,0.000016627
83.85418043,28.1625046,0.070000939
83.85418043,28.22917127,0.003177499
83.85418043,27.55417123,0.233843871
83.85418043,28.72917129,0.000060161
83.85418043,28.71250463,0.000077369
83.85418043,28.67083796,0.000024595
83.85418043,28.36250461,0.008965739
83.85418043,27.94583792,0.185571846
83.85418043,28.50417128,0.000043437
83.85418043,28.22083793,0.002469687
83.85418043,28.1375046,0.096202847
83.85418043,28.52083795,0.000038427
83.85418043,28.57083795,0.000074675
83.85418043,27.76250458,0.015522843
83.85418043,27.91250458,0.225771935
83.85418043,28.45417128,0.022542506
83.85418043,28.02917126,0.132827864
83.85418043,27.90417125,0.402034244
83.85418043,28.55417129,0.000046369
83.86251376,29.30417132,0.000568264
83.86251376,29.29583799,0.000294794
83.86251376,27.92917125,0.26900345
83.86251376,28.06250459,0.02174563
83.86251376,29.22083799,0.000173796
83.86251376,29.21250465,0.000183766
83.86251376,27.92083792,0.237049359
83.86251376,29.15417132,0.00016206
83.86251376,29.12917132,0.000092764
83.86251376,29.12083798,0.000059972
83.86251376,28.42917128,0.000032501
83.86251376,28.12917126,0.070561992
83.86251376,28.53750462,0.000033623
83.86251376,28.20417127,0.005306465
83.86251376,29.07917131,0.000046027
83.86251376,29.04583798,0.000057548
83.86251376,27.71250457,0.035070225
83.86251376,29.01250464,0.000044975
83.86251376,27.68750457,0.406754386
83.86251376,29.00417131,0.000048782
83.86251376,28.10417126,0.127522787
83.86251376,27.97083792,0.035145198
83.86251376,28.2375046,0.038965505
83.86251376,28.97917131,0.000030466
83.86251376,28.52917128,0.000032455
83.86251376,27.76250458,0.040617999
83.86251376,28.1625046,0.040531009
83.86251376,28.38750461,0.00568339
83.86251376,28.87083797,0.000033991
83.86251376,28.84583797,0.000037547
83.86251376,28.82083797,0.000028397
83.86251376,28.02917126,0.19042688
83.86251376,28.81250463,0.00001989
83.86251376,28.78750463,0.000032978
83.86251376,28.77083796,0.000027559
83.86251376,28.05417126,0.030665547
83.86251376,27.69583791,0.189784429
83.86251376,28.74583796,0.000035589
83.86251376,28.73750463,0.000033232
83.86251376,27.82917125,0.086818066
83.86251376,28.32083794,0.043545024
83.86251376,28.70417129,0.000111822
83.86251376,28.07083793,0.042527174
83.86251376,28.68750463,0.000081999
83.86251376,28.67917129,0.000083231
83.86251376,28.35417127,0.003981851
83.86251376,28.47917128,0.000025853
83.86251376,28.2125046,0.004571523
83.86251376,27.72083791,0.002844987
83.86251376,28.60417129,0.000176475
83.86251376,28.57917129,0.000092847
83.86251376,28.09583793,0.255121008
83.86251376,28.54583795,0.000041544
83.8708471,29.27917132,0.000249815
83.8708471,29.27083799,0.000171412
83.8708471,28.09583793,0.011369976
83.8708471,28.45417128,0.000020654
83.8708471,29.22083799,0.000123186
83.8708471,29.17917132,0.000139903
83.8708471,29.16250465,0.000072469
83.8708471,27.62917124,0.483565335
83.8708471,27.88750458,0.53545254
83.8708471,27.96250459,0.116129811
83.8708471,27.83750458,0.005734929
83.8708471,28.29583794,0.053259825
83.8708471,28.34583794,0.010777415
83.8708471,27.5958379,0.570025206
83.8708471,28.07917126,0.05416143
83.8708471,28.27917127,0.340628029
83.8708471,28.2125046,0.274723789
83.8708471,28.88750464,0.000025017
83.8708471,28.8791713,0.000033931
83.8708471,28.86250463,0.000022181
83.8708471,28.36250461,0.003701159
83.8708471,28.83750463,0.000030635
83.8708471,28.8291713,0.000036415
83.8708471,28.35417127,0.00838202
83.8708471,28.53750462,0.000036929
83.8708471,28.50417128,0.000042864
83.8708471,28.7791713,0.000043433
83.8708471,28.74583796,0.000047717
83.8708471,27.70417124,0.040314807
83.8708471,28.19583793,0.063871146
83.8708471,27.89583792,0.389589464
83.8708471,27.61250457,0.492631611
83.8708471,27.77917124,0.093541587
83.8708471,28.67083796,0.000204609
83.8708471,27.97083792,0.038616511
83.8708471,28.47917128,0.000297716
83.8708471,28.62917129,0.000038169
83.8708471,27.76250458,0.038245793
83.8708471,27.73750458,0.232448862
83.8708471,27.74583791,0.04179568
83.8708471,28.59583795,0.000157212
83.8708471,27.60417124,0.503996051
83.8708471,28.02083792,0.028626194
83.8708471,28.22083793,0.055745034
83.8708471,28.32917127,0.009498618
83.8708471,28.56250462,0.000073988
83.8708471,28.54583795,0.000040555
83.87918043,29.30417132,0.000350844
83.87918043,27.80417125,0.124739931
83.87918043,29.27083799,0.000212503
83.87918043,27.77917124,0.119145859
83.87918043,29.22083799,0.00014365
83.87918043,29.20417132,0.000138539
83.87918043,28.41250461,0.008467194
83.87918043,29.17083798,0.000087208
83.87918043,29.15417132,0.000077885
83.87918043,28.42917128,0.000026927
83.87918043,29.10417131,0.000080234
83.87918043,29.07917131,0.000059553
83.87918043,29.07083798,0.000060271
83.87918043,29.06250464,0.000065152
83.87918043,29.04583798,0.000048116
83.87918043,29.03750464,0.000065196
83.87918043,27.63750457,0.563721127
83.87918043,27.68750457,0.36932398
83.87918043,27.82917125,0.016688076
83.87918043,29.00417131,0.000053233
83.87918043,28.2375046,0.009047093
83.87918043,28.52083795,0.000035046
83.87918043,27.79583791,0.065234344
83.87918043,27.81250458,0.198066466
83.87918043,28.33750461,0.017514931
83.87918043,28.83750463,0.000023486
83.87918043,27.56250457,0.277378183
83.87918043,28.78750463,0.000042083
83.87918043,27.97917126,0.046686413
83.87918043,28.39583794,0.01114531
83.87918043,28.73750463,0.000115008
83.87918043,27.51250456,0.071689364
83.87918043,27.73750458,0.200028974
83.87918043,28.68750463,0.000142799
83.87918043,27.65417124,0.586799881
83.87918043,28.09583793,0.232533342
83.87918043,28.1125046,0.088713677
83.87918043,28.62917129,0.000025468
83.87918043,28.27083794,0.02622528
83.87918043,28.17083793,0.05219429
83.87918043,28.60417129,0.000210523
83.87918043,27.91250458,0.048053741
83.87918043,27.69583791,0.264787588
83.87918043,28.07917126,0.003779266
83.87918043,28.02083792,0.113374822
83.87918043,28.55417129,0.000054872
83.88751376,29.29583799,0.000230694
83.88751376,29.25417132,0.000190277
83.88751376,27.5208379,0.142954986
83.88751376,29.22083799,0.000172307
83.88751376,29.18750465,0.000102937
83.88751376,28.20417127,0.020624656
83.88751376,27.82083791,0.058511658
83.88751376,29.11250465,0.000059783
83.88751376,27.89583792,0.200050823
83.88751376,29.07917131,0.000051369
83.88751376,27.63750457,0.461427175
83.88751376,29.02083798,0.000058264
83.88751376,28.30417127,0.02656009
83.88751376,28.96250464,0.000029962
83.88751376,28.95417131,0.000034421
83.88751376,28.93750464,0.000050347
83.88751376,28.02917126,0.072538917
83.88751376,28.09583793,0.056575086
83.88751376,28.91250464,0.00002234
83.88751376,27.97917126,0.012760825
83.88751376,28.1625046,0.05955269
83.88751376,28.89583797,0.000022171
83.88751376,27.61250457,0.475298072
83.88751376,28.12083793,0.039517123
83.88751376,28.10417126,0.195331849
83.88751376,27.70417124,0.045254587
83.88751376,28.00417126,0.01012827
83.88751376,28.73750463,0.000176365
83.88751376,27.94583792,0.298210343
83.88751376,28.72083796,0.000090677
83.88751376,27.58750457,0.502493686
83.88751376,28.70417129,0.000092363
83.88751376,28.69583796,0.000173524
83.88751376,28.38750461,0.058605398
83.88751376,28.67083796,0.000039657
83.88751376,28.64583796,0.000096092
83.88751376,28.46250461,0.000014608
83.88751376,27.68750457,0.434507097
83.88751376,28.24583794,0.190315347
83.88751376,28.2125046,0.017174228
83.88751376,28.35417127,0.022098424
83.88751376,27.74583791,0.04249689
83.88751376,28.57917129,0.000118334
83.88751376,28.57083795,0.000089329
83.88751376,28.55417129,0.000066344
83.8958471,29.31250466,0.000140237
83.8958471,29.28750466,0.000172224
83.8958471,29.27917132,0.000190318
83.8958471,29.27083799,0.000203551
83.8958471,29.25417132,0.000156764
83.8958471,27.89583792,0.197541041
83.8958471,28.12083793,0.099288421
83.8958471,29.20417132,0.000152406
83.8958471,27.72083791,0.05600376
83.8958471,27.99583792,0.017734321
83.8958471,29.14583798,0.000099408
83.8958471,29.12917132,0.000066081
83.8958471,29.11250465,0.000057496
83.8958471,29.08750465,0.000079335
83.8958471,29.07917131,0.000070505
83.8958471,28.38750461,0.015210505
83.8958471,29.02083798,0.000039682
83.8958471,28.19583793,0.026789701
83.8958471,27.82917125,0.300792045
